0.002712594675529023,0.3912357535129562,0.247260450518671,1,1,1,1,0.9947051038207878,0.2724209627867299,0.3871049430478179,0.5552421932213736,1,1,0,0,0,0,1,1,0.501647920393849,0.8601135956829145,1,0,0,1,0,0,0,1,0.09994745088967109,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0.7973272702110157,1,0,0,1,0,0,0,1,0.3945104758843167,0.3244999419551447,1,1,0,0,0,0,1,1,0.8454255099573469,0.8190023573337016,0.434704804205124,0.825062480086334,1,1,1,1,0.4330432562770494,0.2548483204970984,0.9799723852295481
0.03107109426782677,0.6880306029940301,0.03974653750472117,1,1,1,1,0.5703761224861102,0.4700687648032624,0.892812378796971,0.4927607388553373,1,1,0,0,0,0,1,1,0.5933747383001671,0.636868820841747,1,0,0,1,0,0,0,1,0.5748338865434426,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0.7074589719241257,1,0,0,1,0,0,0,1,0.9610586150233464,0.08581307122565367,1,1,0,0,0,0,1,1,0.8529655373238525,0.4255835321486856,0.0339942480046606,0.67447469660876,1,1,1,1,0.8382316075771629,0.6107307374941624,0.2056950683831588
0.257380614120836,0.2366754489457711,0.6571237621117074,1,1,1,1,0.3355772684566143,0.9501528668404799,0.3767374919449637,0.8106680591783141,1,1,0,0,0,0,1,1,0.6536350558507359,0.3598065820295607,1,0,0,1,0,0,0,1,0.02159605162024207,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0.9882647184943367,1,0,0,1,0,0,0,1,0.5656194543669237,0.5307610345636283,1,1,0,0,0,0,1,1,0.1655275029325007,0.2801691854364878,0.2868342934336184,0.7962302877125561,1,1,1,1,0.0442422233343575,0.09942500871032849,0.7645904188679957
0.1669780224194414,0.8126766373029312,0.9817634876124249,1,1,1,1,0.7933880369952806,0.5761568560303238,0.6588518724564565,0.1742005894484384,1,1,0,0,0,0,1,1,0.07993724084021307,0.2177321354309686,1,0,0,1,0,0,0,1,0.5817958365516247,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0.3992329509324202,1,0,0,1,0,0,0,1,0.2166958348306373,0.3454458094188532,1,1,0,0,0,0,1,1,0.6127664022441799,0.5463356944327982,0.1233452973116237,0.4561730298405591,1,1,1,1,0.865022126607908,0.5330101862032735,0.9453036672790631
0.1339358513967775,0.006525870468106753,0.5961461605905116,1,1,1,1,0.8269379152187077,0.2393336208408727,0.3848456475599309,0.3072553199176297,1,1,0,0,0,0,1,1,0.7570460718044564,0.4266274834296649,1,0,0,0,0,0,0,1,0.3224800521672048,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0.03393525285350611,1,0,0,0,0,0,0,1,0.5775957744472963,0.3752244284191107,1,1,0,0,0,0,1,1,0.03820368475623397,0.9432167000537551,0.05408416961000455,0.6706585239562152,1,1,1,1,0.6090465590308145,0.7482326545785025,0.3317320415845059
0.2118454346448672,0.5164724647959916,0.7032589802960237,1,1,1,1,0.1816441384922401,0.6194637545066853,0.3118310740995251,0.4046259799709134,1,1,0,0,0,0,1,1,0.7068366965695475,0.301993563498498,1,0,0,0,0,0,0,1,0.4910547167006381,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0.07921740422624128,1,0,0,0,0,0,0,1,0.4023720221137774,0.7741641933408862,1,1,0,0,0,0,1,1,0.7132048023278634,0.8071009275455765,0.7045217218956991,0.6231231707493133,1,1,1,1,0.7305802102231441,0.6686063511902709,0.9831497064941055
0.8776357622324503,0.218049150216286,0.9418083098392214,1,1,1,1,0.2008831712849419,0.725372463497814,0.6379025037981814,0.3299501454829433,1,1,0,0,0,0,1,1,0.7458643482013063,0.1734762423351624,1,0,0,0,0,0,0,1,0.5020186000356008,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0.9089562290732651,1,0,0,0,0,0,0,1,0.05088648562516133,0.4225173930824197,1,1,0,0,0,0,1,1,0.4762859695690221,0.2092916786630857,0.4869311809578397,0.4726046382956094,1,1,1,1,0.07731115892833533,0.3825331163540953,0.107288635524012
0.8039652919038937,0.7299115763432303,0.2456929788440954,1,1,1,1,0.1937814272736857,0.7739663279413188,0.2925346885808959,0.3876611723139085,1,1,0,0,0,0,1,1,0.6447690519678532,0.2094859212016688,1,0,0,0,0,0,0,1,0.3483157542888325,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0.07226175553540064,1,0,0,0,0,0,0,1,0.6783861612725145,0.7315316629917962,1,1,0,0,0,0,1,1,0.463723899591594,0.07101289076105637,0.846117010253331,0.4862454040344045,1,1,1,1,0.1581824155569914,0.5978610123514161,0.8533558377126698
0.2813945216737168,0.8735075530109448,0.5170232534278051,1,1,1,1,0.9599624527130539,0.4033457739752068,0.4672556588281238,0.1931340768223774,1,1,0,0,0,0,1,1,0.4139147231426878,0.8761935800020347,1,0,0,0,0,0,0,1,0.7145944359249894,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.4646581163474215,1,0,0,0,0,0,0,1,0.1912916027096925,0.2524034423939605,1,1,0,0,0,0,1,1,0.8810922542213823,0.1220121521430437,0.09851868422566472,0.9962276515643596,1,1,1,1,0.2815642563749046,0.1645574473461385,0.9491839897195151
0.5493761758269434,0.5530396743368893,0.25410927871983,1,1,1,1,0.8577383744010796,0.6028899428516833,0.2216235588622182,0.2336888798976401,1,1,0,0,0,0,1,1,0.6449197922264625,0.3418148893331895,1,0,0,1,0,0,0,1,0.770445120410878,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0.4224712301007703,1,0,0,1,0,0,0,1,0.9987165996717551,0.9524031297388658,1,1,0,0,0,0,1,1,0.5671602464466815,0.4367806080275964,0.3430478176801597,0.8550506687227605,1,1,1,1,0.8848745463383558,0.2116450641752611,0.5841862020625107
0.1377474201490425,0.5754162842098691,0.06904428296518998,1,1,1,1,0.0312112463365432,0.7984749080870728,0.7557144774175002,0.09536228634543213,1,1,0,0,0,0,1,1,0.9187183116989525,0.1448491312343829,1,0,0,0,0,0,0,1,0.1377560165782153,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0.9947276177627071,1,0,0,0,0,0,0,1,0.1950590894687365,0.1326334748112319,1,1,0,0,0,0,1,1,0.4201886531210015,0.622218550586416,0.600897245240238,0.158920040090709,1,1,1,1,0.8902800986524473,0.0906446153048736,0.8918084516632587
